"Section","Role","Channel","Title","Test Data","Preconditions","Steps","Expected Result","Platform","TestMethod","Type","P","References","Release version","QA Responsibility"
"Agentic > User Auth Connections > AUTH_REQUIRED Signal","User","Web","Verify that AUTH_REQUIRED signal for a non-Microsoft provider should surface correct provider-specific sign_in_url","AUTH_REQUIRED extraData: {provider: 'google' / scopes: ['drive.read']}","Google auth provider configured / Tool returns AUTH_REQUIRED for google","1. Trigger a tool that returns AUTH_REQUIRED for provider='google'
2. Check <auth_required> XML
3. Verify sign_in_url points to google authorize endpoint","1. <auth_required provider=""google""> present
2. sign_in_url leads to /v1/auth/connections/google/authorize
3. Not hardcoded to microsoft endpoint","All","Manual","Regression Test","P2","AUTH-2","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > AUTH_REQUIRED Signal","User","Web","Check that multiple tools returning AUTH_REQUIRED in the same conversation turn should each surface their own <auth_required> block","Two tools each returning AUTH_REQUIRED for different providers","Two tools configured requiring different auth / User connected to neither","1. Trigger two tools that both return AUTH_REQUIRED for different providers
2. Observe chat response
3. Check for both <auth_required> blocks","1. Both <auth_required> blocks rendered in response
2. Each block has correct provider and sign_in_url
3. No collision or merge of signals","All","Manual","Regression Test","P2","AUTH-2","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that getCredential() should silently refresh expired access token using stored refresh token without user interaction","Access token expired / Valid refresh token in Cosmos / userId: user-001 / provider: microsoft","user-001 has expired accessToken and valid refreshToken in user-auth-connections Cosmos / Silent refresh not yet triggered","1. Allow access token to expire (or simulate expiry)
2. Trigger sharepoint_km tool call
3. Observe getCredential() behavior in logs
4. Verify refreshed token used in request","1. getCredential() detects expired token
2. Silent refresh call made to Microsoft token endpoint
3. New accessToken stored in Cosmos (encrypted)
4. Tool call proceeds with refreshed token
5. No user interaction required","All","Manual","Smoke Test","P0","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Verify that tokens in user-auth-connections should be stored with AES-256-GCM encryption including iv and keyVersion","Cosmos record inspection for userId: user-001 / provider: microsoft","user-001 has completed OAuth flow / Token stored in Cosmos","1. Query Cosmos user-auth-connections for user-001/net-001/microsoft
2. Inspect stored document fields
3. Verify encryption fields present","1. accessToken and refreshToken are NOT stored in plaintext
2. iv field present (AES-256-GCM initialization vector)
3. keyVersion field present
4. Encrypted blobs stored in token fields","All","Manual","Sanity Test","P1","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Verify that updatedAt field in Cosmos token record should be updated after each successful silent refresh","userId: user-001 / provider: microsoft / Cosmos user-auth-connections","user-001 has Microsoft connection / Silent refresh triggered","1. Note updatedAt value before refresh
2. Allow access token to expire
3. Trigger tool call causing silent refresh
4. Query Cosmos for updated record
5. Compare updatedAt values","1. updatedAt timestamp is updated after silent refresh
2. New timestamp is later than original
3. connectedAt remains unchanged","All","Manual","Sanity Test","P1","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that invalid_grant error during silent refresh should result in AUTH_REQUIRED signal and disconnect the user","Refresh token revoked / Microsoft returns invalid_grant on refresh attempt / userId: user-001","user-001 has Microsoft connection with revoked refresh token / getCredential() called","1. Revoke refresh token at Microsoft (or simulate invalid_grant)
2. Trigger sharepoint_km tool call for user-001
3. Observe getCredential() behavior
4. Check Cosmos for user-001/net-001/microsoft record","1. getCredential() receives invalid_grant
2. Connection treated as disconnected
3. AUTH_REQUIRED signal returned
4. Cosmos record deleted or marked disconnected
5. User presented with sign-in prompt","All","Manual","Regression Test","P0","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that deleting auth connection record from Cosmos should cause next tool call to return AUTH_REQUIRED","Manually delete user-auth-connections record for user-001/net-001/microsoft","user-001 previously had Microsoft connection / Record deleted directly from Cosmos","1. Delete user-001/net-001/microsoft from user-auth-connections Cosmos
2. Trigger sharepoint_km tool call
3. Observe tool response","1. getCredential() finds no record for user-001/net-001/microsoft
2. Returns AUTH_REQUIRED signal
3. No error thrown from missing record
4. User prompted to reconnect","All","Manual","Regression Test","P1","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that network error during silent token refresh should not delete the Cosmos record and should be retried","Simulated network timeout on Microsoft token endpoint / userId: user-001","user-001 has valid Microsoft connection / Token endpoint temporarily unreachable","1. Simulate Microsoft token endpoint timeout
2. Trigger sharepoint_km tool call requiring refresh
3. Observe getCredential() behavior
4. Check Cosmos record after failure","1. getCredential() fails with network error (not invalid_grant)
2. Cosmos record is NOT deleted
3. Error is propagated as tool failure
4. Next attempt can retry with same refresh token","All","Manual","Regression Test","P2","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that concurrent getCredential() calls for the same user should not result in double token refresh or corrupted Cosmos record","Two simultaneous tool calls for user-001 with expired token","user-001 has expired token / Two concurrent tool calls initiated","1. Simulate two concurrent tool calls for user-001 with expired token
2. Both calls trigger getCredential()
3. Observe Microsoft token refresh calls
4. Check Cosmos record after both calls complete","1. Only one refresh call made to Microsoft (or safely duplicate but not corrupting)
2. Cosmos record contains a single valid encrypted token
3. No race condition or corrupted iv/token data
4. Both tool calls complete successfully","All","Manual","Regression Test","P2","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Verify that Cosmos unique key (networkId/userId/provider) ensures only one active token record per user per network per provider","Cosmos unique key enforcement / Duplicate insert attempt for user-001/net-001/microsoft","user-001/net-001/microsoft record exists in Cosmos","1. Attempt to insert duplicate user-auth-connections record for same key
2. Observe Cosmos response
3. Verify only one record exists","1. Cosmos unique key constraint rejects duplicate insert
2. Only one record exists for user-001/net-001/microsoft
3. Existing record is not corrupted by failed insert","All","Manual","Regression Test","P2","AUTH-3","agentic-sharepoint-km","QA"
"Agentic > User Auth Connections > Token Management","User","API","Check that token record with keyVersion field should allow future key rotation without invalidating existing connections","keyVersion: 'v1' in existing Cosmos record / New keyVersion: 'v2' introduced","user-001 has existing token with keyVersion='v1' / New encryption key version deployed","1. Verify existing token record has keyVersion='v1'
2. Deploy new keyVersion='v2' in service config
3. Trigger token refresh for user-001
4. Verify new record uses keyVersion='v2'
5. Verify existing v1 records still decryptable","1. New token after refresh uses keyVersion='v2'
2. keyVersion field in Cosmos updated to 'v2'
3. Old v1 records can still be decrypted during migration window
4. No auth failures due to key version mismatch","All","Manual","Regression Test","P2","AUTH-3","agentic-sharepoint-km","QA"
